ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,learning_scores,GDP_percapita,trade_gdp,gov_consumption_gdp,Population,income_level,Region
GBR,2009,9.84771252,5.06263017654419,51.4406852551869,24.5034007984281,26.9372844567587,80.0512195121951,4.6,13.09,517.0025,38744.131693043,55.004384033595,21.9893181956118,62276270.0,High income,Europe & Central Asia
GBR,2008,9.04033756,4.90973997116089,51.1947226586789,24.2466529753894,26.9480696832895,79.6,4.8,12.810012,517.0025,47396.1202078484,56.6986069277108,20.3799573293173,61806995.0,High income,Europe & Central Asia
GBR,2007,8.75711441,4.9244499206543,51.156186206586,24.1072449980886,27.0489412084974,79.4487804878049,4.9,12.530024,517.0025,50397.6854954706,52.9643534370859,19.6826827273981,61322463.0,High income,Europe & Central Asia
GBR,2006,8.54522514,4.97649002075195,51.4008482871775,24.11995306204,27.2808952251375,79.2487804878049,5.0,12.250035,517.0025,44512.4590296865,56.9144274808123,19.7937824974627,60846820.0,High income,Europe & Central Asia
GBR,2005,8.39430904,4.92976999282837,51.8275715627106,24.2283963922568,27.5991751704538,79.0487804878049,5.1,11.970047,517.0025,42104.7884375024,52.6807168405482,19.5974402841396,60401206.0,High income,Europe & Central Asia
GBR,2004,8.3386755,4.73554992675781,52.2157863407455,24.2947848045532,27.9210015361923,78.7463414634146,5.2,11.716104,517.0025,40366.8886650968,50.4517112404991,19.4000319059576,59987905.0,High income,Europe & Central Asia
GBR,2003,8.07831287,4.8012900352478,52.357292952779,24.2919216881843,28.0653712645947,78.4463414634146,5.3,11.462161,517.0025,34442.6875402308,50.2395230519083,18.8381622049472,59647577.0,High income,Europe & Central Asia
GBR,2002,7.87847328,4.61192989349365,52.4964301559527,24.2949023425826,28.2015278133701,78.1439024390244,5.4,11.208218,517.0025,30077.741432188,51.3796342070387,18.1387381141628,59370479.0,High income,Europe & Central Asia
GBR,2001,7.45211363,4.10014009475708,52.8823327842176,24.3222603622768,28.5600724219408,77.9926829268293,5.5,10.954275,517.0025,27906.5695029641,52.8216135097523,17.2634986279976,59119673.0,High income,Europe & Central Asia
GBR,2000,7.15692902,4.01821994781494,53.4314858659264,24.3798919178771,29.0515939480493,77.7414634146342,5.5,10.700332,517.0025,28280.926786099,52.521730598718,16.6408964053665,58892514.0,High income,Europe & Central Asia
USA,2022,16.49613953,5.42829990386963,53.3776339253709,25.9509136030074,27.4267203223635,77.4341463414634,5.5,13.91,511.79868,78035.1753604212,26.891689830077,13.7137950311865,333271411.0,High income,North America
USA,2021,17.5063858,5.42829990386963,52.9517089915283,25.1969128616528,27.7547961298755,76.3292682926829,5.5,13.5755,511.79868,71318.3073592183,25.2136560307765,14.2530325041781,332048977.0,High income,North America
USA,2020,18.8132534,5.39998006820679,52.5896813726484,24.5240793444043,28.0656020282441,76.9804878048781,5.5,13.68,511.79868,64411.3731779373,23.0797778694073,14.8957448696632,331526933.0,High income,North America
USA,2019,16.66125298,4.95746994018555,52.1637514294348,23.8484502578743,28.3153011715605,78.7878048780488,5.5,13.59,522.60864,65604.6815198734,26.2584806245428,13.9835585749329,328329953.0,High income,North America
USA,2018,16.61530876,4.89502000808716,51.6943259864247,23.1963174147476,28.4980085716771,78.6390243902439,5.6,13.5,522.60864,63201.0458483771,27.4453591302618,13.8442126445718,326838199.0,High income,North America
USA,2017,16.7530098,5.09296989440918,51.2357569487787,22.5932964007972,28.6424605479814,78.5390243902439,5.6,13.41329,523.0,60322.2614241747,27.1253382222874,13.8471337748498,325122128.0,High income,North America
USA,2016,16.79114342,4.78327989578247,50.7885326492272,22.0373347242252,28.751197925002,78.5390243902439,5.7,13.34,513.0265,58206.6141931844,26.4525977865465,14.1100041249858,323071755.0,High income,North America
USA,2015,16.48159981,4.93063020706177,50.3802794150685,21.5197560097866,28.8605234052819,78.690243902439,5.8,13.25,513.0265,57040.2082136605,27.6882139340768,14.2333167295426,320738994.0,High income,North America
USA,2014,16.19414139,6.12920570373535,49.9593733476943,21.0076984789637,28.9516748687306,78.8414634146341,5.8,13.22,513.0265,55304.3155317137,29.906569337428,14.5516578754664,318386329.0,High income,North America
USA,2013,15.98621559,6.22925806045532,49.5000913054722,20.4832954786701,29.0167958268021,78.7414634146342,5.9,13.2,513.0265,53409.7507774372,29.9413062848227,14.9919585599706,316059947.0,High income,North America
USA,2012,16.11974716,6.25388622283936,48.9935351950955,19.9302813481993,29.0632538468962,78.7414634146342,6.0,13.14,513.0265,51784.4114692048,30.681839575193,15.4758437477121,313877662.0,High income,North America
USA,2011,16.14000893,6.49768352508545,48.5112485576045,19.4049704326596,29.1062781249449,78.6414634146341,6.1,13.1,513.0265,50065.9789470675,30.842478575914,16.0984239985661,311583481.0,High income,North America
USA,2010,16.19723129,6.6945538520813,48.2461171671874,19.0418602918717,29.2042568753157,78.5414634146342,6.2,13.05,513.0265,48650.6643227232,28.2198829408336,16.6858385201221,309327143.0,High income,North America
USA,2009,16.20067787,6.73869848251343,48.0979715941135,18.7656318387163,29.3323397553972,78.390243902439,6.4,13.01,513.0265,47194.9500893872,24.759527635837,16.8076926291334,306771529.0,High income,North America
USA,2008,15.2072401,6.43608617782593,47.9187424830396,18.4701116102864,29.4486308727533,78.0390243902439,6.5,12.99,513.0265,48570.0594269601,29.8677875257061,15.9340689845308,304093966.0,High income,North America
USA,2007,14.91832638,6.24331855773926,47.7735820707482,18.1910875918401,29.5824944789081,77.9878048780488,6.6,12.95,513.0265,48050.227412195,28.0120155631098,15.1892867792327,301231207.0,High income,North America
USA,2006,14.7087841,6.16402912139893,47.8032811357291,18.0083520321117,29.7949291036174,77.6878048780488,6.7,12.91,513.0265,46301.9876485519,26.9752858058903,15.0044554761098,298379912.0,High income,North America
USA,2005,14.57945919,6.17098331451416,48.0956829396105,17.9650845675822,30.1305983720282,77.4878048780488,6.8,12.83,513.0265,44123.3996470026,25.6385573436769,15.0471459247069,295516599.0,High income,North America
USA,2004,14.55123425,6.2537636756897,48.4979199966309,17.9845813057707,30.5133386908601,77.4878048780488,6.8,12.82,513.0265,41724.6411982614,24.4480566571904,15.1583063740649,292805298.0,High income,North America
USA,2003,14.50558472,6.3286075592041,48.87487974038,18.0184918687108,30.8563878716692,77.0365853658537,6.9,12.855,513.0265,39490.3023903176,22.6272972866813,15.243622588149,290107933.0,High income,North America
USA,2002,13.99534702,6.35995531082153,49.2523674393258,18.079339479754,31.1730279595718,76.9365853658537,7.0,12.889999,513.0265,37997.7424300242,22.2863842136065,15.0590423298955,287625193.0,High income,North America
USA,2001,13.16816998,6.29892301559448,49.6385027806598,18.1676411697448,31.470861610915,76.8365853658537,7.0,12.925,513.0265,37133.6203973517,22.9671830154975,14.535639012509,284968955.0,High income,North America
USA,2000,12.49002552,6.08564949035645,50.0358331385231,18.2830920355624,31.7527411029607,76.6365853658537,7.1,12.96,513.0265,36329.9702595751,25.1029855568536,14.0239462637226,282162411.0,High income,North America
URY,2022,8.94532204,4.5073299407959,53.0930916288326,23.9030382819188,29.1900533469139,76.468,5.6,10.54,437.69662,20691.9738991763,58.8336177106898,13.8358099973704,3390913.0,High income,Latin America & Caribbean
URY,2021,8.91666222,4.46065998077393,53.6466642752878,23.7906310119016,29.8560332633863,75.434,5.8,10.0199995,437.69662,17888.211510172,56.823738109386,13.8358099973704,3396695.0,High income,Latin America & Caribbean
URY,2020,9.06924915,4.54292011260986,54.1627509533779,23.6267185294577,30.5360324239203,78.381,6.0,9.5,437.69662,15789.6857422214,46.6861478026171,13.8358099973704,3398968.0,High income,Latin America & Caribbean
URY,2019,9.24069118,4.62833976745605,54.5633225323007,23.3802318354749,31.1830906968258,77.503,6.2,8.98,444.30972,18315.7352857194,49.7448699575412,13.8358099973704,3397206.0,High income,Latin America & Caribbean
URY,2018,8.90014267,4.60362005233765,54.9160760110058,23.169081543568,31.7469944674378,77.527,6.5,8.91,444.30972,19249.9401532664,47.7913610689275,13.8358099973704,3394534.0,High income,Latin America & Caribbean
URY,2017,8.71701717,4.41787004470825,55.2221042886245,22.9867139174726,32.2353903711518,77.618,6.8,8.83,444.0,19184.6626659717,46.3779742168379,13.8358099973704,3388438.0,High income,Latin America & Caribbean
URY,2016,8.63850975,4.36420011520386,55.467903558164,22.8498896541761,32.6180139039879,77.351,7.2,8.7,440.92368,17009.7586944503,48.4704999207929,13.8358099973704,3379283.0,High income,Latin America & Caribbean
URY,2015,8.25703716,4.20636987686157,55.655253084089,22.7409882857073,32.9142647983817,77.285,7.5,8.67,440.92368,17125.9016800298,45.3282408087534,13.8358099973704,3368017.0,High income,Latin America & Caribbean
URY,2014,8.038908,4.26735019683838,55.8914702038185,22.6510152838327,33.2404549199858,77.194,7.9,8.61,440.92368,18322.4276767157,49.0876240632174,13.6963930072559,3356334.0,High income,Latin America & Caribbean
URY,2013,8.0844841,4.23892021179199,56.1887709485469,22.5707155713155,33.6180553772314,76.953,8.2,8.52,440.92368,18335.2594772322,49.7178464746233,13.5224297817283,3345337.0,High income,Latin America & Caribbean
URY,2012,8.03330803,4.09353351593018,56.5267544018137,22.4842471407393,34.0425072610744,76.691,8.5,8.48,440.92368,16259.5940814256,55.0611541633768,13.273834491652,3335401.0,High income,Latin America & Caribbean
URY,2011,7.91521358,4.14937019348145,56.9523598346889,22.4067766224453,34.5455832122436,76.614,8.8,8.4,440.92368,15132.2675725587,53.2470340109018,12.7604586461063,3326825.0,High income,Latin America & Caribbean
URY,2010,7.87757301,2.85664010047913,57.4226662302485,22.3343152741607,35.0883509560878,76.691,9.2,8.33,440.92368,12641.0576849008,51.6990372012256,12.64589594908,3318580.0,High income,Latin America & Caribbean
URY,2009,7.91611385,2.85664010047913,57.8823079373983,22.2450533160097,35.6372546213886,76.67,9.7,8.37,440.92368,9881.39573127081,53.3944192683736,12.9437940671953,3310091.0,High income,Latin America & Caribbean
URY,2008,8.09081745,2.85664010047913,58.3029599925215,22.1480020230251,36.1549579694964,76.275,10.2,8.37,440.92368,9423.96562595893,65.2080950071821,12.2130864916131,3302177.0,High income,Latin America & Caribbean
URY,2007,7.46167231,2.85664010047913,58.6708765063403,22.0429118582073,36.627964648133,76.15,10.9,8.185,440.92368,7222.05403645877,59.2104478374095,11.4801831825683,3295153.0,High income,Latin America & Caribbean
URY,2006,7.70998907,2.85664010047913,58.9850686251671,21.9192621211696,37.0658065039975,75.888,11.6,8.0,440.92368,6001.33294783172,61.9715745165876,11.2852638649094,3289506.0,High income,Latin America & Caribbean
URY,2005,7.72390509,2.71475005149841,59.214030422378,21.7625829560256,37.4514474663524,75.829,12.4,8.316667,440.92368,5284.25677987129,58.8776963255774,10.9354580037111,3285771.0,High income,Latin America & Caribbean
URY,2004,8.26618195,2.49954009056091,59.4505495039191,21.6107125702816,37.8398369336375,75.319,13.1,8.633333,440.92368,4168.66065438387,61.4766880860242,11.0050185738234,3283148.0,High income,Latin America & Caribbean
URY,2003,9.57667351,2.0682098865509,59.703312305219,21.4725747864132,38.2307375188058,75.086,13.6,8.95,440.92368,3671.12329256883,51.7591995826472,11.9890885893952,3281186.0,High income,Latin America & Caribbean
URY,2002,9.64023018,2.32220005989075,59.8358581980962,21.3003138836607,38.5355443144355,74.979,14.0,8.738571,440.92368,4149.76140312687,40.02906730756,12.3477943480481,3278867.0,High income,Latin America & Caribbean
URY,2001,9.75702,2.80096006393433,59.8489216395122,21.0906289528941,38.7582926866181,74.987,14.3,8.527143,440.92368,6382.76104740859,36.3095126435057,12.4920421206891,3274251.0,High income,Latin America & Caribbean
URY,2000,9.17182446,2.42254996299744,59.8113405108553,20.8758442656479,38.9354962452074,74.693,14.7,8.315714,440.92368,6987.70098766257,36.7137381507902,12.3560487504224,3266206.0,High income,Latin America & Caribbean
UZB,2022,7.36325455,5.23477172851562,56.5268870521244,8.67934844160145,47.8475386105229,72.147,13.1,11.91,474.07513,2578.66689394219,63.869253404655,14.9774337437257,34938955.0,Lower middle income,Europe & Central Asia
UZB,2021,7.69774151,5.36828899383545,55.2497682839009,8.39902174187035,46.8507465420305,71.681,13.7,11.88,474.07513,2258.51964119278,57.4589716973222,14.9259640726969,34243696.0,Lower middle income,Europe & Central Asia
UZB,2020,6.71439123,4.94803667068481,53.9511270861508,8.17273596349438,45.7783911226564,71.461,14.2,11.89,474.07513,1978.28051860763,56.0515308349971,14.6422818278123,33586372.0,Lower middle income,Europe & Central Asia
UZB,2019,5.39747763,6.29534673690796,52.7698563917884,7.94114323959564,44.8287131521928,72.093,14.8,11.9,474.07513,2041.38480729431,64.9639227632407,14.4693873139304,32964701.0,Lower middle income,Europe & Central Asia
UZB,2018,5.05427122,4.83589315414429,51.7097466682868,7.68744806774157,44.0222986005453,71.999,15.5,11.77,474.07513,1813.08530813664,64.1381394985722,12.101171076451,32373490.0,Lower middle income,Europe & Central Asia
UZB,2017,4.83789968,5.0333194732666,50.8221131406473,7.45568703877968,43.3664261018677,71.737,16.4,11.72,474.07513,2190.60411562888,42.5595081895289,11.2974060135322,31819178.0,Lower middle income,Europe & Central Asia
UZB,2016,4.71504498,5.41523742675781,50.0611692979578,7.24973578844503,42.8114335095127,71.58,17.4,11.67,474.07513,2753.37951427589,29.1922970388057,14.1399705792795,31284568.0,Lower middle income,Europe & Central Asia
UZB,2015,4.73596573,5.49453353881836,49.3359508232811,7.06177865862771,42.2741721646534,71.33,18.6,11.36,474.07513,2803.19018021751,30.7561914307205,13.616882159228,30749346.0,Lower middle income,Europe & Central Asia
UZB,2014,4.43092394,5.71323013305664,48.8305476003008,6.95296292905746,41.8775846712434,70.973,20.0,11.34,474.07513,2674.9628382103,36.3570546649124,13.2451945912566,30222994.0,Lower middle income,Europe & Central Asia
UZB,2013,5.71896601,5.74190998077393,48.7263222498675,6.94910262544115,41.7772196244263,70.692,21.7,11.27,474.07513,2461.97947403595,42.3779149727009,13.3203912370917,29724065.0,Lower middle income,Europe & Central Asia
UZB,2012,5.54822111,6.02691507339478,49.0804585754969,7.00348813359023,42.0769704419067,70.411,23.5,11.172101,474.07513,2307.34649117185,44.2393191333095,12.3643881888673,29261903.0,Lower middle income,Europe & Central Asia
UZB,2011,5.26245499,5.81876087188721,49.8601391184231,7.1061702149563,42.7539689034668,70.143,25.6,11.075052,474.07513,2087.86386135694,49.6542884929068,11.968475506037,28823196.0,Lower middle income,Europe & Central Asia
UZB,2010,5.29938841,5.81876087188721,50.9135971391737,7.24213387862935,43.6714632605443,69.836,27.9,10.978846,474.07513,1753.20730243278,49.268997799433,12.5052768290409,28385506.0,Lower middle income,Europe & Central Asia
UZB,2009,4.79649639,5.81876087188721,52.0994530058547,7.39515637059983,44.7042966352549,69.517,30.4,10.883475,474.07513,1205.7993547038,68.673142199791,15.4712044005541,27939328.0,Lower middle income,Europe & Central Asia
UZB,2008,4.70447445,5.81876087188721,53.4488462806641,7.5541040690314,45.8947422116327,69.035,33.0,10.788934,474.07513,1074.72928796701,79.7479920348578,15.9284882139503,27494774.0,Lower middle income,Europe & Central Asia
UZB,2007,4.54267979,5.81876087188721,55.1243231431766,7.71135381218929,47.4129693309873,68.483,35.8,10.695213,474.07513,824.028192334768,74.4141929762327,15.6090812344803,27076008.0,Lower middle income,Europe & Central Asia
UZB,2006,4.75141335,5.81876087188721,57.1652563080568,7.85510703573454,49.3101492723223,67.905,38.8,10.602306,474.07513,649.118167003925,67.4712921717973,15.2980605825353,26699043.0,Lower middle income,Europe & Central Asia
UZB,2005,4.781991,5.81876087188721,59.3766906615768,7.96876318024421,51.4079274813326,67.481,41.7,10.510207,474.07513,542.835808692209,69.5252584247083,15.9000025120263,26356975.0,Lower middle income,Europe & Central Asia
UZB,2004,4.84063768,5.81876087188721,61.5072809151456,8.03288899004115,53.4743919251044,67.203,44.7,10.418908,474.07513,462.171492867885,76.5956691950086,16.2,26029350.0,Lower middle income,Europe & Central Asia
UZB,2003,5.1882515,5.81876087188721,63.6048706178502,8.03438143076945,55.5704891870808,66.852,47.6,10.328402,474.07513,394.164028897235,70.4592746850874,17.4,25711259.0,Lower middle income,Europe & Central Asia
UZB,2002,5.14164925,5.81876087188721,65.8327687506574,7.99223170799464,57.8405370426627,66.376,50.3,10.238681,474.07513,381.409296889283,58.954524710746,18.0,25399980.0,Lower middle income,Europe & Central Asia
UZB,2001,5.23737431,5.81876087188721,68.206878584831,7.93993211732328,60.2669464675077,65.853,52.9,10.14974,474.07513,454.415812256778,56.776277587152,18.5000101516659,25090283.0,Lower middle income,Europe & Central Asia
UZB,2000,5.13293362,5.81876087188721,70.5343533403284,7.88662046120199,62.6477328791265,65.456,55.1,10.061572,474.07513,555.149231099186,44.0540299791129,18.6999938567392,24787054.0,Lower middle income,Europe & Central Asia
