Country,ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,test_scores,GDP_percapita,Population,income_level,log_GDP_percapita
Tajikistan,TJK,2017,6.85399008,5.54471778869629,64.645778430695,4.99800579181119,59.6477726388838,70.524,23.7,11.42,444.0,829.45714764957,9085946,Lower middle income,6.720771447837426
Tajikistan,TJK,2018,7.01381588,5.38508749008179,64.8775137072655,5.11527105673535,59.7622426505301,70.737,23.4,11.376162,444.44235,834.288404578801,9307333,Lower middle income,6.7265791514281315
Tajikistan,TJK,2019,6.9476676,5.48427629470825,65.3067752248518,5.26711186901552,60.0396633558363,70.962,23.3,11.332322,,871.022372934846,9529966,Lower middle income,6.769667663014971
Tajikistan,TJK,2020,8.8903532,5.73725271224976,65.849974933617,5.4068196552424,60.4431552783746,68.605,23.2,11.288484,390.56555,834.311715460625,9749310,Lower middle income,6.726607092073161
Tajikistan,TJK,2021,8.37504482,5.70163345336914,66.3779272694554,5.55671015702636,60.8212171124291,69.594,23.2,11.270948,,896.748053372182,9966908,Lower middle income,6.798774945651387
Tajikistan,TJK,2022,7.62917423,5.71509790420532,66.8418998393555,5.79421378239517,61.0476860569603,71.562,23.1,11.270948,,1052.17949484894,10182222,Lower middle income,6.958619001223276
Tajikistan,TJK,2023,,,67.1019442904471,6.09932287824273,61.0026214122044,,,,,,10389799,Lower middle income,
Tajikistan,TJK,2024,,,66.9813440301354,6.43156153622634,60.549782493909,,,,,,10590927,Lower middle income,
Tajikistan,TJK,2025,,,66.4860952051687,6.77237130077511,59.7137239043935,,,,,,10786734,Lower middle income,
Tajikistan,TJK,2026,,,65.882928530395,7.1179952743023,58.7649332560927,,,,,,10978599,Lower middle income,
Tajikistan,TJK,2027,,,65.3054455210338,7.45907507652586,57.8463704445079,,,,,,11168389,Lower middle income,
Tajikistan,TJK,2028,,,64.5109838670356,7.77290404222936,56.7380798248063,,,,,,11356922,Lower middle income,
Tajikistan,TJK,2029,,,63.3927273710216,8.05092235704835,55.3418050139733,,,,,,11545286,Lower middle income,
Tajikistan,TJK,2030,,,62.051810148144,8.29290808871819,53.7589020594258,,,,,,11733068,Lower middle income,
Tajikistan,TJK,2031,,,60.8796121659569,8.51494440763764,52.3646677583193,,,,,,11920473,Lower middle income,
Tajikistan,TJK,2032,,,60.0069630568216,8.72819833216952,51.2787647246521,,,,,,12110151,Lower middle income,
Tajikistan,TJK,2033,,,59.2477807832189,8.9297715749708,50.3180092082481,,,,,,12302285,Lower middle income,
Tajikistan,TJK,2034,,,58.5410113856978,9.12228495947888,49.4187264262189,,,,,,12496889,Lower middle income,
Tajikistan,TJK,2035,,,57.8891044002456,9.30372310101552,48.58538129923,,,,,,12695585,Lower middle income,
Tajikistan,TJK,2036,,,57.3048925623584,9.46793187707552,47.8369606852829,,,,,,12899094,Lower middle income,
Tajikistan,TJK,2037,,,56.7940265719673,9.61367269385762,47.1803538781097,,,,,,13104343,Lower middle income,
Tajikistan,TJK,2038,,,56.3757391669629,9.74789155653214,46.6278476104307,,,,,,13308240,Lower middle income,
Tajikistan,TJK,2039,,,56.05223882838,9.87925482263473,46.1729840057453,,,,,,13511368,Lower middle income,
Tajikistan,TJK,2040,,,55.8143078161157,10.0109197680524,45.8033880480633,,,,,,13713947,Lower middle income,
Tajikistan,TJK,2041,,,55.6538173630926,10.1442353081197,45.5095820549728,,,,,,13915196,Lower middle income,
Tajikistan,TJK,2042,,,55.55026957928,10.2822634190422,45.2680061602378,,,,,,14115137,Lower middle income,
Tajikistan,TJK,2043,,,55.4926870141127,10.4336705259148,45.0590164881979,,,,,,14311605,Lower middle income,
Tajikistan,TJK,2044,,,55.4636841378129,10.6068240224161,44.8568601153968,,,,,,14504869,Lower middle income,
Tajikistan,TJK,2045,,,55.4344000953664,10.8016861748618,44.6327139205046,,,,,,14694862,Lower middle income,
Tajikistan,TJK,2046,,,55.3765797138134,11.014564125184,44.3620155886294,,,,,,14879388,Lower middle income,
Tajikistan,TJK,2047,,,55.2726450523065,11.2437034641979,44.0289415881086,,,,,,15059869,Lower middle income,
Tajikistan,TJK,2048,,,55.1269245152142,11.498460754352,43.6284637608622,,,,,,15236597,Lower middle income,
Tajikistan,TJK,2049,,,54.964817190597,11.7972841791811,43.167533011416,,,,,,15408033,Lower middle income,
Tajikistan,TJK,2050,,,54.8010192154474,12.1473834994919,42.6536357159555,,,,,,15574642,Lower middle income,
Tunisia,TUN,2000,4.81271935,6.20196008682251,55.4608438213728,8.53176150983191,46.9290823115409,72.604,23.9,4.9486237,,2199.04465936314,9764935,Lower middle income,7.695778299290393
Tunisia,TUN,2001,4.86132765,6.20184993743896,53.660525234157,8.67408579115185,44.9864394430052,72.822,22.7,5.1203103,,2235.71981624751,9869677,Lower middle income,7.712318520630857
Tunisia,TUN,2002,5.12036419,5.79006004333496,51.9112777835838,8.78759385609894,43.1236839274849,73.07,21.5,5.2919974,,2320.7723805785,9971515,Lower middle income,7.749655331917049
Tunisia,TUN,2003,5.20888519,6.81675004959106,50.2584264600528,8.88872444864695,41.3697020114058,73.304,20.5,5.4636846,,2725.8643148859,10071632,Lower middle income,7.910540836581116
Tunisia,TUN,2004,5.19890785,6.72078990936279,48.7389360170876,8.98238058389417,39.7565554331934,73.519,19.6,5.635371,,3067.41936376975,10166163,Lower middle income,8.028591888959925
Tunisia,TUN,2005,5.14555788,6.4515700340271,47.4404054705282,9.06766449021748,38.3727409803107,73.712,18.9,5.8070583,,3146.8260743927,10255472,Lower middle income,8.05414962842327
Tunisia,TUN,2006,5.13109922,6.43879985809326,46.3887240167153,9.1380372720372,37.2506867446781,73.888,18.2,5.974705,,3322.56933570096,10346410,Lower middle income,8.108493658902676
Tunisia,TUN,2007,5.17542839,6.46451997756958,45.5415647182237,9.19455317241439,36.3470115458093,74.039,17.7,6.1423526,,3726.91672935667,10441702,Lower middle income,8.223336556690532
Tunisia,TUN,2008,5.1644063,6.27157020568848,44.8953248719495,9.24748035881076,35.6478445131388,74.192,17.2,6.31,,4255.05008019523,10542635,Lower middle income,8.35586181066682
Tunisia,TUN,2009,5.40595293,6.528480052948,44.4685451077198,9.30595922395653,35.1625858837633,74.32,16.9,6.48,,4080.09032448781,10650681,Lower middle income,8.313874405508013
Tunisia,TUN,2010,5.60950756,5.96306991577148,44.2865187934696,9.37927191320598,34.9072468802637,74.438,16.7,6.65,404.89905,4291.86120891575,10765980,Lower middle income,8.364475766069239
Tunisia,TUN,2011,6.12299299,,44.330555449489,9.47011520952393,34.860440239965,74.471,16.5,6.82,,4420.64772206537,10886035,Lower middle income,8.394041507789005
Tunisia,TUN,2012,6.28984737,5.95086002349854,44.5723999969535,9.58117573028467,34.9912242666688,74.599,16.3,6.74,,4297.26782454273,11009647,Lower middle income,8.365734710094882
Tunisia,TUN,2013,6.51394987,,45.0647236444453,9.72219853236911,35.3425251120762,74.674,16.2,6.855,,4369.79345826358,11141361,Lower middle income,8.382471023417434
Tunisia,TUN,2014,6.45006084,,45.6850530876263,9.9178956348451,35.7671574527812,74.784,16.1,6.97,,4458.97895464547,11274288,Lower middle income,8.402675084868743
Tunisia,TUN,2015,6.21339941,6.22044992446899,46.3571118128582,10.1997711634646,36.1573406493936,74.875,16.0,7.085,,4014.94773686432,11402264,Lower middle income,8.29777960932586
Tunisia,TUN,2016,6.24778175,,47.1066362415689,10.5352961885305,36.5713400530385,75.007,15.8,7.2,,3847.80354448809,11528674,Lower middle income,8.255257756555089
Tunisia,TUN,2017,6.18557453,,47.8580034971682,10.898813861457,36.9591896357112,75.177,15.5,7.411305,384.0,3619.03247319953,11650498,Lower middle income,8.193961996499317
Tunisia,TUN,2018,5.9375186,,48.605731168883,11.3326465644462,37.2730846044368,75.37,15.1,7.62261,384.07874,3628.10366464236,11765514,Lower middle income,8.196465384322503
Tunisia,TUN,2019,6.02461243,6.1737322807312,49.3812826199351,11.8694485572067,37.5118340627284,75.599,14.4,7.29,,3528.87213306798,11875081,Lower middle income,8.168733589827553
Tunisia,TUN,2020,7.05022287,7.26507568359375,50.0715512342682,12.4285834961169,37.6429677381513,75.004,13.5,7.39164,384.07874,3548.65363663803,11974057,Lower middle income,8.174323553248167
Tunisia,TUN,2021,6.97669458,6.67984676361084,50.4189303353303,12.8726774625305,37.5462528727998,72.893,12.5,7.49328,,3885.28166485296,12048622,Lower middle income,8.264950760779358
Tunisia,TUN,2022,6.96380186,6.8049898147583,50.5514810011478,13.3072089799204,37.2442720212274,76.05,11.5,7.59492,,3678.40023411347,12119334,Lower middle income,8.210233217654379
Tunisia,TUN,2023,,,50.6050838772721,13.8048743214216,36.8002095558505,,,,,,12200431,Lower middle income,
Tunisia,TUN,2024,,,50.531188748014,14.345051127668,36.186137620346,,,,,,12277109,Lower middle income,
Tunisia,TUN,2025,,,50.3725896202428,14.9435020818355,35.4290875384073,,,,,,12348573,Lower middle income,
Tunisia,TUN,2026,,,50.0816706063426,15.5066442592309,34.5750263471117,,,,,,12415138,Lower middle income,
Tunisia,TUN,2027,,,49.6829041041063,16.0374218747938,33.6454822293125,,,,,,12476097,Lower middle income,
Tunisia,TUN,2028,,,49.196319138918,16.6130434963775,32.5832756425405,,,,,,12531992,Lower middle income,
Tunisia,TUN,2029,,,48.7883570842905,17.2991452304198,31.4892118538707,,,,,,12582708,Lower middle income,
Tunisia,TUN,2030,,,48.4503289428828,18.0089704000779,30.4413585428049,,,,,,12628142,Lower middle income,
Tunisia,TUN,2031,,,47.980704689266,18.5976246085407,29.3830800807253,,,,,,12669921,Lower middle income,
Tunisia,TUN,2032,,,47.4522636251951,19.0796992885967,28.3725643365984,,,,,,12709149,Lower middle income,
Tunisia,TUN,2033,,,47.0239271337856,19.5524018890164,27.4715252447692,,,,,,12746529,Lower middle income,
Tunisia,TUN,2034,,,46.7900876972752,20.1058619744716,26.6842257228037,,,,,,12781010,Lower middle income,
Tunisia,TUN,2035,,,46.7302530173149,20.7055363850033,26.0247166323116,,,,,,12812269,Lower middle income,
Tunisia,TUN,2036,,,46.8543529696161,21.2669151347625,25.5874378348536,,,,,,12842491,Lower middle income,
Tunisia,TUN,2037,,,47.1104676518481,21.8191852550101,25.291282396838,,,,,,12872060,Lower middle income,
Tunisia,TUN,2038,,,47.4554702434648,22.420378641811,25.0350916016539,,,,,,12900189,Lower middle income,
Tunisia,TUN,2039,,,47.9724409426286,23.1027736821556,24.8696672604731,,,,,,12927306,Lower middle income,
Tunisia,TUN,2040,,,48.6566594154567,23.862903473833,24.7937559416237,,,,,,12953864,Lower middle income,
Tunisia,TUN,2041,,,49.4197988679053,24.6303412941741,24.7894575737311,,,,,,12979693,Lower middle income,
Tunisia,TUN,2042,,,50.2152063772792,25.3677289305195,24.8474774467598,,,,,,13005236,Lower middle income,
Tunisia,TUN,2043,,,51.064014293129,26.1003215629417,24.9636927301873,,,,,,13030303,Lower middle income,
Tunisia,TUN,2044,,,52.0865425548895,26.9389717613357,25.1475707935537,,,,,,13054102,Lower middle income,
Tunisia,TUN,2045,,,53.3229320831822,27.9252226251345,25.3977094580477,,,,,,13076089,Lower middle income,
Tunisia,TUN,2046,,,54.5723852756313,28.9003346340124,25.6720506416189,,,,,,13095745,Lower middle income,
Tunisia,TUN,2047,,,55.7202692170809,29.7786928434127,25.9415763736682,,,,,,13113222,Lower middle income,
Tunisia,TUN,2048,,,56.8585548523081,30.6485755355109,26.2099793167971,,,,,,13127665,Lower middle income,
Tunisia,TUN,2049,,,58.1057294222032,31.6206765546039,26.4850528675993,,,,,,13138145,Lower middle income,
Tunisia,TUN,2050,,,59.430372124326,32.6775149310491,26.7528571932769,,,,,,13145141,Lower middle income,
Turkey,TUR,2000,4.59957218,,56.3172082445777,9.08547664950281,47.2317315950749,71.931,30.8,5.4507055,,4192.44316738494,65425961,Upper middle income,8.341038937823717
Turkey,TUR,2001,4.88784933,,55.4197844017726,9.2827979101411,46.1369864916315,72.271,28.6,5.553029,,3045.55413956926,66245128,Upper middle income,8.0214381470252
Turkey,TUR,2002,5.06227875,,54.6201100107839,9.48630909445249,45.1338009163314,72.605,26.5,5.6553526,,3583.19745897158,67048795,Upper middle income,8.184010825742241
Turkey,TUR,2003,5.01427698,,53.9106325504308,9.69525111025887,44.215381440172,72.906,24.6,5.7576766,,4637.88218501529,67831730,Upper middle income,8.442013115383155
Turkey,TUR,2004,4.9096446,,53.2784264879328,9.90867108495712,43.3697554029757,73.223,22.8,5.86,,5960.77898909049,68592617,Upper middle income,8.692956454386051
Turkey,TUR,2005,4.89389706,,52.7174114645273,10.1250418417102,42.5923696228171,73.51,21.1,5.97,,7303.01388860245,69329557,Upper middle income,8.896042403385033
Turkey,TUR,2006,5.14591694,,52.2002887151974,10.3402703030632,41.8600184121342,73.804,19.5,6.06,,7953.07848024969,70045349,Upper middle income,8.981314362914192
Turkey,TUR,2007,5.23760796,,51.7039880562328,10.548976289451,41.1550117667817,74.129,18.1,6.14,,9711.22376120832,70158112,Upper middle income,9.181037584364553
Turkey,TUR,2008,5.21761751,3.3205578327179,51.0570512318991,10.6651115563462,40.3919396755528,74.38,16.9,6.4,,10843.5036940489,71051678,Upper middle income,9.291321441777828
Turkey,TUR,2009,5.49438715,3.76504969596863,50.2459919396016,10.6998224266347,39.5461695129669,74.679,15.7,6.57,,9012.99945793034,72039206,Upper middle income,9.106423198413319
Turkey,TUR,2010,5.02053452,3.7870135307312,49.4548531901584,10.7533140956222,38.7015390945362,74.964,14.7,7.09,469.623,10622.7020439723,73142150,Upper middle income,9.27074869218674
Turkey,TUR,2011,4.6530509,4.221519947052,48.7243135492246,10.8086953023048,37.9156182469198,74.823,13.8,7.36,,11300.7852215681,74223629,Upper middle income,9.332627490920554
Turkey,TUR,2012,4.44444656,4.38721990585327,48.0371465077245,10.8671677444952,37.1699787632293,75.552,12.9,7.49,,11713.2849831139,75175827,Upper middle income,9.368478945271109
Turkey,TUR,2013,4.37099934,4.34481000900269,47.3558028630143,10.9531352120614,36.4026676509529,76.171,12.2,7.63,,12578.1878632,76147624,Upper middle income,9.439719470848168
Turkey,TUR,2014,4.32517862,4.41258001327515,46.6296994569191,11.0341588895581,35.595540567361,76.452,11.5,7.8,,12165.220135038,77181884,Upper middle income,9.406336350823564
Turkey,TUR,2015,4.11690426,4.30550003051758,45.9452643498497,11.118741262379,34.8265230874707,76.539,11.0,7.96,,11049.9951100942,78218479,Upper middle income,9.310185264420388
Turkey,TUR,2016,4.28469229,4.62773990631104,45.5909695430664,11.2973508098164,34.29361873325,76.595,10.4,8.1,,10970.0458948862,79277962,Upper middle income,9.302923736932922
Turkey,TUR,2017,4.17974997,4.32368993759155,45.4922047348395,11.5614356110924,33.9307691237472,77.037,9.9,8.27,459.0,10695.550196231,80312698,Upper middle income,9.277583064441169
Turkey,TUR,2018,4.12101603,4.29729986190796,45.5464015844488,11.8938986966186,33.6525028878303,77.454,9.5,8.45,459.1798,9568.83506330228,81407204,Upper middle income,9.166266749064956
Turkey,TUR,2019,4.35954332,4.44776010513306,45.9523014817405,12.4389779416645,33.513323540076,77.737,9.1,8.63,,9215.44049888114,82579440,Upper middle income,9.12863567133594
Turkey,TUR,2020,4.61640215,4.03382015228271,46.4852950931551,13.1307438407251,33.3545512524299,76.525,8.7,8.806321,477.96265,8638.73903848102,83384680,Upper middle income,9.064011906526897
Turkey,TUR,2021,4.56065559,3.53787994384766,46.8236862996519,13.7793439935438,33.0443423061081,75.722,8.4,8.986243,,9743.21277804855,84147318,Upper middle income,9.184326196255798
Turkey,TUR,2022,3.70338893,2.61430358886719,46.8629054112918,14.2743700861558,32.588535325136,77.591,8.0,8.986243,,10674.504157865,84979913,Upper middle income,9.275613388106098
Turkey,TUR,2023,,,46.7152423180544,14.6730315172246,32.0422108008297,,,,,,85325965,Upper middle income,
Turkey,TUR,2024,,,46.4838495617358,15.0646636859411,31.4191858757947,,,,,,85525744,Upper middle income,
Turkey,TUR,2025,,,46.1856741563024,15.4532011160262,30.7324730402762,,,,,,85740864,Upper middle income,
Turkey,TUR,2026,,,45.9402204441126,15.9127676003156,30.0274528437969,,,,,,85997464,Upper middle income,
Turkey,TUR,2027,,,45.77095327419,16.4580153228948,29.3129379512952,,,,,,86273632,Upper middle income,
Turkey,TUR,2028,,,45.6746665009536,17.0761166370955,28.5985498638582,,,,,,86548144,Upper middle income,
Turkey,TUR,2029,,,45.6311195922525,17.7387727960476,27.8923467962049,,,,,,86809040,Upper middle income,
Turkey,TUR,2030,,,45.6117391681037,18.410260952732,27.2014782153717,,,,,,87076136,Upper middle income,
Turkey,TUR,2031,,,45.5925665024097,19.0567957963991,26.5357707060105,,,,,,87322272,Upper middle income,
Turkey,TUR,2032,,,45.5580537854634,19.652530236712,25.9055235487514,,,,,,87548200,Upper middle income,
Turkey,TUR,2033,,,45.5214766507939,20.1957907482896,25.3256859025044,,,,,,87764152,Upper middle income,
Turkey,TUR,2034,,,45.5290917482857,20.7128600788356,24.8162316694501,,,,,,87962472,Upper middle income,
Turkey,TUR,2035,,,45.6340983904257,21.2356750767652,24.3984233136605,,,,,,88151928,Upper middle income,
Turkey,TUR,2036,,,45.890039781419,21.7955982386348,24.0944415427841,,,,,,88335872,Upper middle income,
Turkey,TUR,2037,,,46.3391537108309,22.4229830069334,23.9161707038975,,,,,,88503968,Upper middle income,
Turkey,TUR,2038,,,46.9404845520256,23.1272324303822,23.8132521216434,,,,,,88647120,Upper middle income,
Turkey,TUR,2039,,,47.6411727104975,23.9041636545799,23.7370090559176,,,,,,88776584,Upper middle income,
Turkey,TUR,2040,,,48.4375338692698,24.7549046376631,23.6826292316067,,,,,,88885848,Upper middle income,
Turkey,TUR,2041,,,49.3251035850757,25.6808136441976,23.6442899408781,,,,,,88980888,Upper middle income,
Turkey,TUR,2042,,,50.3087036001421,26.6823747518138,23.6263288483283,,,,,,89064536,Upper middle income,
Turkey,TUR,2043,,,51.3778392419256,27.7500945656714,23.6277446762542,,,,,,89122840,Upper middle income,
Turkey,TUR,2044,,,52.5060211224341,28.8616254252961,23.644395697138,,,,,,89166464,Upper middle income,
Turkey,TUR,2045,,,53.6623835224629,29.9908740270627,23.6715094954002,,,,,,89185400,Upper middle income,
Turkey,TUR,2046,,,54.8085238927713,31.1068873517584,23.7016365410129,,,,,,89203232,Upper middle income,
Turkey,TUR,2047,,,55.90969965784,32.1839900666596,23.7257095911804,,,,,,89187400,Upper middle income,
Turkey,TUR,2048,,,56.9518047378748,33.2162376960094,23.7355670418653,,,,,,89142832,Upper middle income,
Turkey,TUR,2049,,,57.9401090618871,34.2115179802658,23.7285910816214,,,,,,89064168,Upper middle income,
Turkey,TUR,2050,,,58.8861522933064,35.1827774801172,23.7033748131892,,,,,,88957912,Upper middle income,
